CustomerID,Churn Value,Product Category,Product Value
0080-EMYVY,0,Streaming TV,No
9529-OFXHY,0,Streaming TV,Yes
3726-TBHQT,0,Streaming TV,Yes
0704-VCUMB,0,Streaming TV,No internet service
1545-ACTAS,0,Streaming TV,Yes
1137-DGOWI,0,Streaming TV,No
9970-QBCDA,0,Streaming TV,No internet service
7410-OIEDU,0,Streaming TV,No
6080-LNESI,0,Streaming TV,No internet service
9898-KZQDZ,1,Streaming TV,Yes
9114-DPSIA,0,Streaming TV,No
7739-LAXOG,1,Streaming TV,No
0407-BDJKB,1,Streaming TV,Yes
6986-IXNDM,0,Streaming TV,Yes
0973-KYVNF,0,Streaming TV,Yes
6874-SGLHU,0,Streaming TV,Yes
4188-FRABG,0,Streaming TV,Yes
7969-FFOWG,0,Streaming TV,No internet service
1552-CZCLL,0,Streaming TV,No internet service
0947-MUGVO,1,Streaming TV,No
5593-SUAOO,0,Streaming TV,No
7760-OYPDY,1,Streaming TV,Yes
2419-FSORS,0,Streaming TV,Yes
1098-TDVUQ,0,Streaming TV,No internet service
7734-DBOAI,1,Streaming TV,Yes
6727-IOTLZ,0,Streaming TV,Yes
8008-HAWED,1,Streaming TV,Yes
8332-OSJDW,0,Streaming TV,No internet service
2391-SOORI,1,Streaming TV,No
9576-ANLXO,1,Streaming TV,No
7576-OYWBN,1,Streaming TV,No
7072-MBHEV,0,Streaming TV,No
3128-YOVTD,0,Streaming TV,No
3836-FZSDJ,0,Streaming TV,No internet service
3689-MOZGR,0,Streaming TV,No
9667-EQRXU,1,Streaming TV,Yes
6133-OZILE,0,Streaming TV,No
0362-ZBZWJ,1,Streaming TV,No
8821-XNHVZ,1,Streaming TV,Yes
6331-LWDTQ,1,Streaming TV,Yes
8992-OBVDG,0,Streaming TV,No
6766-HFKLA,0,Streaming TV,Yes
8082-GHXOP,0,Streaming TV,No
2573-GYRUU,0,Streaming TV,No
3167-SNQPL,0,Streaming TV,Yes
6769-DCQLI,1,Streaming TV,Yes
8626-XHBIE,0,Streaming TV,No internet service
8042-JVNFH,1,Streaming TV,No
7310-EGVHZ,0,Streaming TV,No internet service
0943-ZQPXH,0,Streaming TV,Yes
4039-HEUNW,1,Streaming TV,Yes
0690-SRQID,0,Streaming TV,No internet service
5295-PCJOO,1,Streaming TV,No
4647-MUZON,0,Streaming TV,Yes
7460-ITWWP,0,Streaming TV,No
6082-OQFBA,0,Streaming TV,No internet service
7601-WFVZV,0,Streaming TV,No internet service
0016-QLJIS,0,Streaming TV,Yes
4568-KNYWR,0,Streaming TV,Yes
2499-AJYUA,0,Streaming TV,Yes
5696-QURRL,1,Streaming TV,No
7577-SWIFR,0,Streaming TV,Yes
2452-SNHFZ,0,Streaming TV,No
0117-LFRMW,1,Streaming TV,No
4110-PFEUZ,1,Streaming TV,No
9897-KXHCM,1,Streaming TV,No
8064-RAVOH,0,Streaming TV,No
1215-FIGMP,0,Streaming TV,Yes
9507-EXLTT,1,Streaming TV,Yes
6137-MFAJN,0,Streaming TV,Yes
2181-UAESM,0,Streaming TV,No
5014-GSOUQ,0,Streaming TV,No internet service
6439-GTPCA,1,Streaming TV,No
8601-QACRS,1,Streaming TV,No
5213-TWWJU,0,Streaming TV,No
6575-SUVOI,0,Streaming TV,Yes
7147-AYBAA,0,Streaming TV,No
0774-RMNUW,0,Streaming TV,Yes
2495-INZWQ,1,Streaming TV,Yes
4774-HHGGS,0,Streaming TV,No internet service
9746-YKGXB,0,Streaming TV,No
5499-ECUTN,0,Streaming TV,Yes
8625-AZYZY,1,Streaming TV,Yes
1488-PBLJN,0,Streaming TV,Yes
0396-YCHWO,0,Streaming TV,Yes
1460-UZPRJ,0,Streaming TV,No internet service
5858-EAFCZ,0,Streaming TV,No
2197-OMWGI,0,Streaming TV,Yes
0898-XCGTF,0,Streaming TV,Yes
5879-HMFFH,0,Streaming TV,Yes
0177-PXBAT,0,Streaming TV,Yes
5876-HZVZM,1,Streaming TV,No
5093-FEGLU,0,Streaming TV,No internet service
8071-SBTRN,0,Streaming TV,Yes
4462-CYWMH,0,Streaming TV,No
8067-NIOYM,0,Streaming TV,No internet service
7609-NRNCA,0,Streaming TV,No internet service
0749-IRGQE,0,Streaming TV,Yes
4077-CROMM,1,Streaming TV,Yes
3170-GWYKC,0,Streaming TV,Yes
9786-IJYDL,0,Streaming TV,Yes
7825-GKXMW,1,Streaming TV,No
1958-RNRKS,0,Streaming TV,No
8399-YNDCH,1,Streaming TV,Yes
8309-PPCED,0,Streaming TV,Yes
4223-WOZCM,0,Streaming TV,No
6300-BWMJX,0,Streaming TV,Yes
7138-GIRSH,0,Streaming TV,No
4583-PARNH,0,Streaming TV,No
6434-TTGJP,0,Streaming TV,No
0410-IPFTY,0,Streaming TV,No
7632-YUTXB,0,Streaming TV,No internet service
5922-ABDVO,1,Streaming TV,No
2722-VOJQL,1,Streaming TV,Yes
0616-ATFGB,1,Streaming TV,No
5371-VYLSX,0,Streaming TV,No
0668-OGMHD,0,Streaming TV,No
1965-DDBWU,1,Streaming TV,No
0174-QRVVY,0,Streaming TV,No internet service
5309-TAIKL,0,Streaming TV,No
3316-UWXUY,0,Streaming TV,No
3703-TTEPD,0,Streaming TV,Yes
9050-IKDZA,0,Streaming TV,Yes
1757-TCATG,0,Streaming TV,No internet service
1536-HBSWP,0,Streaming TV,No
4455-BFSPD,0,Streaming TV,Yes
0928-XUTSN,0,Streaming TV,No
4531-AUZNK,0,Streaming TV,Yes
6870-ZWMNX,0,Streaming TV,Yes
9286-DOJGF,1,Streaming TV,No
9924-JPRMC,0,Streaming TV,Yes
8263-JQAIK,1,Streaming TV,No
1385-TQOZW,0,Streaming TV,No internet service
9489-UTFKA,0,Streaming TV,Yes
9531-NSBMR,0,Streaming TV,No internet service
2474-LCNUE,0,Streaming TV,Yes
3995-WFCSM,0,Streaming TV,No
6016-NXBNJ,0,Streaming TV,No internet service
1306-RPWXZ,0,Streaming TV,No internet service
3571-RFHAR,1,Streaming TV,Yes
2260-USTRB,1,Streaming TV,No
1036-GUDCL,0,Streaming TV,Yes
3902-MIVLE,0,Streaming TV,No
9504-DSHWM,0,Streaming TV,No
7139-JZFVG,0,Streaming TV,No
6591-QGOYB,0,Streaming TV,Yes
9546-KDTRB,0,Streaming TV,No internet service
4979-HPRFL,0,Streaming TV,No internet service
0576-WNXXC,1,Streaming TV,No
0549-CYCQN,0,Streaming TV,No
2642-DTVCO,1,Streaming TV,No
8439-LTUGF,0,Streaming TV,No internet service
5060-TQUQN,0,Streaming TV,No
0641-EVBOJ,0,Streaming TV,No
3988-RQIXO,1,Streaming TV,Yes
3523-BRGUW,0,Streaming TV,No internet service
3855-ONCAR,0,Streaming TV,Yes
7925-PNRGI,0,Streaming TV,Yes
8645-KOMJQ,0,Streaming TV,Yes
9274-UARKJ,0,Streaming TV,Yes
8174-TBVCF,0,Streaming TV,Yes
8218-FFJDS,0,Streaming TV,Yes
1370-GGAWX,0,Streaming TV,No
8229-TNIQA,1,Streaming TV,No
8778-LMWTJ,0,Streaming TV,No
7036-TYDEC,0,Streaming TV,Yes
8242-JSVBO,0,Streaming TV,No
0137-OCGAB,1,Streaming TV,No
6286-SUUWT,0,Streaming TV,No internet service
3970-XGJDU,0,Streaming TV,No internet service
5219-YIPTK,1,Streaming TV,Yes
6860-YRJZP,0,Streaming TV,No
8573-CGOCC,0,Streaming TV,No internet service
2332-EFBJY,1,Streaming TV,No internet service
3161-ONRWK,0,Streaming TV,No
4837-PZTIC,0,Streaming TV,No
1376-HHBDV,0,Streaming TV,No
4423-JWZJN,0,Streaming TV,No
4091-TVOCN,0,Streaming TV,Yes
8559-WNQZS,0,Streaming TV,No internet service
3489-VSFRD,0,Streaming TV,No
1670-SVOWZ,1,Streaming TV,No
3178-CIFOT,0,Streaming TV,No internet service
7923-IYJWY,0,Streaming TV,Yes
0013-EXCHZ,1,Streaming TV,Yes
9782-LGXMC,0,Streaming TV,No
7233-IOQNP,0,Streaming TV,No
2455-USLMV,0,Streaming TV,No
9674-EHPPG,0,Streaming TV,No
4911-BANWH,1,Streaming TV,Yes
0463-ZSDNT,0,Streaming TV,No
0722-SVSFK,0,Streaming TV,Yes
5090-EMGTC,0,Streaming TV,Yes
5296-BFCYD,0,Streaming TV,No internet service
2405-LBMUW,0,Streaming TV,No
7993-NQLJE,0,Streaming TV,No
8606-OEGQZ,0,Streaming TV,No internet service
4418-LZMSV,0,Streaming TV,No
4912-PIGUY,0,Streaming TV,Yes
1078-TDCRN,0,Streaming TV,No
4631-OACRM,1,Streaming TV,No
7114-AEOZE,0,Streaming TV,No internet service
8739-QOTTN,0,Streaming TV,No internet service
5315-CKEQK,0,Streaming TV,No
3654-ARMGP,0,Streaming TV,Yes
7901-TBKJX,0,Streaming TV,Yes
4680-KUTAJ,0,Streaming TV,No
1092-WPIVQ,0,Streaming TV,No internet service
4291-TPNFG,0,Streaming TV,No
7395-XWZOY,0,Streaming TV,Yes
5533-NHFRF,0,Streaming TV,No
4002-BQWPQ,0,Streaming TV,No
4629-NRXKX,1,Streaming TV,No
9178-JHUVJ,0,Streaming TV,No internet service
7845-URHJN,1,Streaming TV,No internet service
7619-ODSGN,1,Streaming TV,No
5383-MMTWC,1,Streaming TV,No
6741-EGCBI,0,Streaming TV,No
2346-DJQTB,0,Streaming TV,No
5063-IUOKK,0,Streaming TV,No internet service
4277-PVRAN,1,Streaming TV,Yes
6992-TKNYO,0,Streaming TV,No
6712-OAWRH,1,Streaming TV,Yes
7973-DZRKH,0,Streaming TV,No
0376-YMCJC,1,Streaming TV,Yes
5175-WLYXL,0,Streaming TV,No
9450-TRJUU,0,Streaming TV,Yes
4957-TREIR,0,Streaming TV,Yes
0621-HJWXJ,0,Streaming TV,No
8111-SLLHI,1,Streaming TV,Yes
4187-CINZD,1,Streaming TV,Yes
3313-QKNKB,1,Streaming TV,No
2607-FBDFF,0,Streaming TV,No
3528-HFRIQ,0,Streaming TV,Yes
9780-FKVVF,0,Streaming TV,No
0541-FITGH,0,Streaming TV,No
5312-UXESG,0,Streaming TV,Yes
2703-AMTUL,0,Streaming TV,No
8020-BWHYL,1,Streaming TV,No
6377-WHAOX,0,Streaming TV,Yes
4094-NSEDU,1,Streaming TV,Yes
0885-HMGPY,0,Streaming TV,No
7508-MYBOG,1,Streaming TV,Yes
3657-COGMW,0,Streaming TV,Yes
6746-WAUWT,0,Streaming TV,No internet service
3545-CNWRG,0,Streaming TV,Yes
3474-BAFSJ,0,Streaming TV,Yes
7010-BRBUU,0,Streaming TV,No internet service
4615-PIVVU,0,Streaming TV,No
3902-FOIGH,1,Streaming TV,Yes
4633-MKHYU,0,Streaming TV,Yes
9701-CDXHR,0,Streaming TV,No
2832-SCUCO,0,Streaming TV,No internet service
2181-TIDSV,0,Streaming TV,No internet service
1432-FPAXX,1,Streaming TV,No
5918-VUKWP,0,Streaming TV,No internet service
4538-WNTMJ,0,Streaming TV,No internet service
8182-PNAGI,1,Streaming TV,No
5480-XTFFL,0,Streaming TV,No internet service
1952-DVVSW,0,Streaming TV,No internet service
2207-OBZNX,1,Streaming TV,No
6040-CGACY,0,Streaming TV,No internet service
9572-WUKSB,0,Streaming TV,No
0191-ZHSKZ,0,Streaming TV,Yes
3174-RKMOW,0,Streaming TV,Yes
4846-WHAFZ,1,Streaming TV,No
6559-RAKOZ,0,Streaming TV,Yes
4578-PHJYZ,0,Streaming TV,Yes
2429-AYKKO,0,Streaming TV,No internet service
6967-PEJLL,0,Streaming TV,No
8404-VIOMB,0,Streaming TV,Yes
8627-ZYGSZ,0,Streaming TV,No
3283-WCWXT,0,Streaming TV,No internet service
7011-CVEUC,0,Streaming TV,Yes
8337-UPOAQ,1,Streaming TV,No
7881-EVUAD,1,Streaming TV,No
5597-GLBUC,1,Streaming TV,Yes
5515-AKOAJ,1,Streaming TV,Yes
9101-BWFSS,1,Streaming TV,Yes
0902-XKXPN,0,Streaming TV,No internet service
3961-SXAXY,0,Streaming TV,No
5022-JNQEQ,0,Streaming TV,No
8922-LIEGH,1,Streaming TV,No
4102-HLENU,0,Streaming TV,No
0848-ZGQIJ,0,Streaming TV,Yes
5701-SVCWR,0,Streaming TV,No internet service
7850-THJMU,0,Streaming TV,No internet service
0725-CXOTM,0,Streaming TV,Yes
4361-JEIVL,1,Streaming TV,No
5583-SXDAG,1,Streaming TV,No
0744-BIKKF,0,Streaming TV,Yes
9420-LOJKX,1,Streaming TV,Yes
9052-VKDUW,0,Streaming TV,Yes
2925-VDZHY,0,Streaming TV,Yes
9220-CXRSC,0,Streaming TV,No
7297-DVYGA,0,Streaming TV,No internet service
9661-JALZV,0,Streaming TV,No internet service
2027-WKXMW,0,Streaming TV,Yes
1480-BKXGA,0,Streaming TV,Yes
8975-SKGRX,0,Streaming TV,Yes
3769-MHZNV,0,Streaming TV,No internet service
1678-FYZOW,1,Streaming TV,Yes
7030-NJVDP,0,Streaming TV,No
6876-ADESB,1,Streaming TV,No
4367-NUYAO,0,Streaming TV,No internet service
3482-ABPKK,0,Streaming TV,No
0363-QJVFX,1,Streaming TV,Yes
9702-AIUJO,0,Streaming TV,No
6834-NXDCA,1,Streaming TV,No
6967-QIQRV,0,Streaming TV,Yes
0325-XBFAC,1,Streaming TV,Yes
2347-WKKAE,0,Streaming TV,No
9357-UJRUN,0,Streaming TV,No
0618-XWMSS,1,Streaming TV,No
2225-ZRGSG,1,Streaming TV,No
9050-QLROH,1,Streaming TV,No
9244-ZVAPM,0,Streaming TV,No
4710-FDUIZ,1,Streaming TV,Yes
3217-FZDMN,1,Streaming TV,Yes
4480-QQRHC,0,Streaming TV,No
2056-EVGZL,0,Streaming TV,Yes
9691-HKOVS,0,Streaming TV,Yes
1319-YLZJG,0,Streaming TV,No
1134-YWTYF,0,Streaming TV,No
8073-IJDCM,1,Streaming TV,No internet service
5730-DBDSI,0,Streaming TV,No internet service
1268-ASBGA,1,Streaming TV,No
3096-YXENJ,0,Streaming TV,Yes
6476-YHMGA,0,Streaming TV,Yes
2974-GGUXS,0,Streaming TV,Yes
6631-HMANX,0,Streaming TV,Yes
9367-OIUXP,0,Streaming TV,No internet service
6199-IPCAO,0,Streaming TV,No internet service
4869-EPIUS,0,Streaming TV,No
1216-JWVUX,0,Streaming TV,No
1764-VUUMT,0,Streaming TV,No internet service
4154-AQUGT,1,Streaming TV,No
0254-KCJGT,0,Streaming TV,No
2656-TABEH,1,Streaming TV,Yes
7921-BEPCI,0,Streaming TV,No
7629-WIXZF,0,Streaming TV,No
5693-PIPCS,0,Streaming TV,Yes
4360-PNRQB,0,Streaming TV,No
6432-TWQLB,1,Streaming TV,No
1393-IMKZG,0,Streaming TV,Yes
7049-GKVZY,0,Streaming TV,Yes
8988-ECPJR,1,Streaming TV,No
0702-PGIBZ,1,Streaming TV,Yes
4844-JJWUY,1,Streaming TV,No
3936-QQFLL,0,Streaming TV,No internet service
7017-VFHAY,0,Streaming TV,Yes
3347-YJZZE,0,Streaming TV,Yes
4929-BSTRX,1,Streaming TV,Yes
0042-JVWOJ,0,Streaming TV,No internet service
3589-PPVKW,0,Streaming TV,No
0661-KBKPA,0,Streaming TV,Yes
6851-WEFYX,0,Streaming TV,Yes
1709-EJDOX,0,Streaming TV,No internet service
9540-JYROE,1,Streaming TV,No
1496-GGSUK,1,Streaming TV,No
8075-GXIUB,0,Streaming TV,No internet service
7404-JLKQG,0,Streaming TV,Yes
0021-IKXGC,0,Streaming TV,No
7599-NTMDP,0,Streaming TV,Yes
6791-YBNAK,0,Streaming TV,No
6749-UTDVX,0,Streaming TV,Yes
7270-BDIOA,1,Streaming TV,Yes
0661-XEYAN,1,Streaming TV,No
8241-JUIQO,0,Streaming TV,No internet service
1093-YSWCA,0,Streaming TV,No internet service
3935-TBRZZ,0,Streaming TV,No internet service
6823-SIDFQ,0,Streaming TV,No internet service
5192-EBGOV,1,Streaming TV,Yes
9360-AHGNL,1,Streaming TV,Yes
9605-WGJVW,0,Streaming TV,No
1184-PJVDB,1,Streaming TV,Yes
8066-POXGX,1,Streaming TV,No
4747-LCAQL,0,Streaming TV,Yes
4835-YSJMR,0,Streaming TV,No
4061-UKJWL,0,Streaming TV,No
0018-NYROU,0,Streaming TV,No
8807-ARQET,0,Streaming TV,No
3973-SKMLN,0,Streaming TV,No internet service
2266-SJNAT,0,Streaming TV,Yes
5868-CZJDR,1,Streaming TV,No
3325-FUYCG,1,Streaming TV,Yes
6599-SFQVE,0,Streaming TV,No
6128-CZOMY,1,Streaming TV,No
2878-DHMIN,0,Streaming TV,No internet service
2400-FEQME,0,Streaming TV,No internet service
7721-JXEAW,1,Streaming TV,No
9940-HPQPG,1,Streaming TV,No
2951-QOQTK,1,Streaming TV,No
1791-PQHBB,0,Streaming TV,No
2011-TRQYE,1,Streaming TV,No
5793-YOLJN,0,Streaming TV,No internet service
1448-CYWKC,0,Streaming TV,Yes
5226-NOZFC,0,Streaming TV,Yes
9467-ROOLM,0,Streaming TV,No internet service
3466-BYAVD,0,Streaming TV,No
9367-TCUYN,0,Streaming TV,No internet service
4698-KVLLG,0,Streaming TV,No internet service
6952-OMNWB,0,Streaming TV,No
7802-EFKNY,1,Streaming TV,No
2509-TFPJU,0,Streaming TV,No internet service
8809-XKHMD,0,Streaming TV,No
7766-CLTIC,0,Streaming TV,No
2632-TACXW,0,Streaming TV,No internet service
8350-NYMVI,0,Streaming TV,No
8634-CILSZ,1,Streaming TV,Yes
4023-RTIQM,0,Streaming TV,No
2176-OSJUV,0,Streaming TV,No
1754-GKYPY,0,Streaming TV,Yes
2712-SYWAY,0,Streaming TV,No internet service
2826-DXLQO,0,Streaming TV,No
9574-BOSMD,0,Streaming TV,No internet service
3946-JEWRQ,0,Streaming TV,Yes
7422-WNBTY,0,Streaming TV,No
4190-MFLUW,1,Streaming TV,No
8757-TFHHJ,0,Streaming TV,No
1043-UXOVO,0,Streaming TV,Yes
8565-CLBZW,1,Streaming TV,Yes
3933-DQPWX,0,Streaming TV,No
3914-FDRHP,0,Streaming TV,Yes
7799-DSEWS,0,Streaming TV,Yes
6586-MYGKD,0,Streaming TV,Yes
6394-HHHZM,0,Streaming TV,No internet service
4183-WCSEP,1,Streaming TV,No
5482-VXSXJ,0,Streaming TV,Yes
2969-WGHQO,0,Streaming TV,Yes
4560-WQAQW,0,Streaming TV,No
2235-EZAIK,0,Streaming TV,Yes
2929-QNSRW,1,Streaming TV,Yes
6784-XYJAE,0,Streaming TV,No
8245-UMPYT,1,Streaming TV,Yes
2550-AEVRU,0,Streaming TV,No
2294-SALNE,0,Streaming TV,No
3312-UUMZW,0,Streaming TV,Yes
5339-PXDVH,0,Streaming TV,Yes
9150-HEPMB,0,Streaming TV,No
2692-PFYTJ,0,Streaming TV,No internet service
4006-HKYHO,0,Streaming TV,Yes
6857-VWJDT,1,Streaming TV,Yes
1508-DFXCU,0,Streaming TV,Yes
8844-TONUD,1,Streaming TV,Yes
5937-EORGB,0,Streaming TV,Yes
8745-PVESG,0,Streaming TV,No
1942-OQFRW,0,Streaming TV,No
8079-XRJRS,1,Streaming TV,No
0203-HHYIJ,1,Streaming TV,No internet service
4695-VADHF,1,Streaming TV,No
9061-TIHDA,1,Streaming TV,Yes
7274-RTAPZ,1,Streaming TV,Yes
7562-UXTPG,0,Streaming TV,No
5940-NFXKV,1,Streaming TV,No
4608-LCIMN,0,Streaming TV,No
7694-VLBWQ,1,Streaming TV,Yes
1702-CCFNJ,0,Streaming TV,No
6485-QXWWE,0,Streaming TV,No internet service
2192-OZITF,0,Streaming TV,No
5003-OKNNK,0,Streaming TV,No internet service
2498-XLDZR,0,Streaming TV,No
5334-JLAXU,0,Streaming TV,No
5396-IZEPB,0,Streaming TV,No internet service
3331-HQDTW,1,Streaming TV,Yes
5684-FJVYR,0,Streaming TV,No
7817-BOQPW,1,Streaming TV,No
2842-JTCCU,1,Streaming TV,No
5651-CRHKQ,0,Streaming TV,No
3764-MNMOI,0,Streaming TV,No internet service
6598-KELSS,0,Streaming TV,Yes
3705-RHRFR,0,Streaming TV,Yes
4102-OQUPX,1,Streaming TV,No
0112-QAWRZ,0,Streaming TV,Yes
1775-KWJKQ,0,Streaming TV,Yes
6164-HXUGH,0,Streaming TV,No internet service
2979-SXESE,1,Streaming TV,Yes
6202-JVYEU,0,Streaming TV,No internet service
1536-YHDOE,0,Streaming TV,No
4013-UBXWQ,1,Streaming TV,Yes
5954-BDFSG,0,Streaming TV,Yes
7241-AJHFS,0,Streaming TV,No
2115-BFTIW,1,Streaming TV,No
1848-LBZHY,0,Streaming TV,No
6999-CHVCF,0,Streaming TV,No
5130-IEKQT,1,Streaming TV,Yes
2898-MRKPI,0,Streaming TV,Yes
9776-OJUZI,0,Streaming TV,Yes
2235-DWLJU,0,Streaming TV,Yes
4115-NZRKS,0,Streaming TV,Yes
9625-QSTYE,1,Streaming TV,No
3521-SYVOR,1,Streaming TV,Yes
8748-HFWBO,0,Streaming TV,No internet service
6849-OYAMU,1,Streaming TV,Yes
8621-MNIHH,1,Streaming TV,No
5443-SCMKX,0,Streaming TV,No
3567-PQTSO,0,Streaming TV,Yes
9817-APLHW,0,Streaming TV,No internet service
2114-MGINA,1,Streaming TV,Yes
2919-HBCJO,1,Streaming TV,No
4825-FUREZ,0,Streaming TV,No internet service
7520-HQWJU,0,Streaming TV,No
1237-WIYYZ,0,Streaming TV,No internet service
5150-LJNSR,0,Streaming TV,Yes
1095-JUDTC,1,Streaming TV,Yes
7943-RQCHR,1,Streaming TV,Yes
1971-DTCZB,0,Streaming TV,Yes
7452-FOLON,0,Streaming TV,No internet service
7356-AYNJP,0,Streaming TV,No internet service
7469-LKBCI,0,Streaming TV,No internet service
0778-NELLA,1,Streaming TV,Yes
7319-ZNRTR,0,Streaming TV,No internet service
6732-FZUGP,0,Streaming TV,Yes
5515-IDEJJ,1,Streaming TV,No internet service
9054-FOWNV,0,Streaming TV,Yes
3878-AVSOQ,0,Streaming TV,No
8563-IIOXK,1,Streaming TV,No
5753-QQWPW,0,Streaming TV,No
0017-DINOC,0,Streaming TV,Yes
9554-DFKIC,0,Streaming TV,No
8868-WOZGU,1,Streaming TV,Yes
8708-XPXHZ,1,Streaming TV,Yes
6907-FLBER,0,Streaming TV,No
2454-RPBRZ,1,Streaming TV,Yes
1025-FALIX,0,Streaming TV,No
7825-ECJRF,1,Streaming TV,Yes
3763-GCZHZ,1,Streaming TV,Yes
5442-PPTJY,0,Streaming TV,No internet service
1976-AZZPJ,0,Streaming TV,No
6633-MPWBS,1,Streaming TV,No
0100-DUVFC,0,Streaming TV,Yes
2371-KFUOG,0,Streaming TV,Yes
1195-OIYEJ,1,Streaming TV,Yes
5197-YPYBZ,0,Streaming TV,No internet service
6032-KRXXO,1,Streaming TV,Yes
0923-PNFUB,1,Streaming TV,Yes
3397-AVTKU,0,Streaming TV,No
9361-YNQWJ,0,Streaming TV,No internet service
8108-UXRQN,0,Streaming TV,Yes
9518-IMLHK,0,Streaming TV,Yes
3069-SSVSN,0,Streaming TV,No
7190-XHTWJ,0,Streaming TV,No internet service
5346-BZCHP,0,Streaming TV,No internet service
8738-JOKAR,0,Streaming TV,No
6479-OAUSD,0,Streaming TV,No internet service
1194-BHJYC,0,Streaming TV,Yes
7811-JIVPF,0,Streaming TV,No
7730-CLDSV,0,Streaming TV,No
9546-CQJSU,1,Streaming TV,Yes
0277-BKSQP,0,Streaming TV,Yes
4227-OJHAL,0,Streaming TV,Yes
1450-GALXR,1,Streaming TV,Yes
9778-OGKQZ,0,Streaming TV,Yes
5242-UOWHD,0,Streaming TV,No internet service
0722-TROQR,1,Streaming TV,No
4482-FTFFX,0,Streaming TV,No
6585-WCEWR,0,Streaming TV,No internet service
2451-YMUXS,0,Streaming TV,No
1977-STDKI,1,Streaming TV,No
5322-TEUJK,0,Streaming TV,Yes
3094-JOJAI,0,Streaming TV,No
0164-XAIRP,0,Streaming TV,No internet service
9769-TSBZE,0,Streaming TV,No
8382-SHQEH,1,Streaming TV,No
4137-JOPHL,0,Streaming TV,No
2067-QYTCF,0,Streaming TV,Yes
4659-NZRUF,1,Streaming TV,No
7994-UYIVZ,0,Streaming TV,No
5016-ETTFF,1,Streaming TV,No
8942-DBMHZ,0,Streaming TV,No internet service
1029-QFBEN,1,Streaming TV,No internet service
2885-HIJDH,0,Streaming TV,Yes
4439-JMPMT,1,Streaming TV,Yes
2672-HUYVI,1,Streaming TV,Yes
6214-EDAKZ,1,Streaming TV,No
6497-TILVL,0,Streaming TV,No
7833-PKIHD,0,Streaming TV,Yes
6994-FGRHH,0,Streaming TV,Yes
8173-RXAYP,0,Streaming TV,No internet service
3348-CFRNX,1,Streaming TV,Yes
0461-CVKMU,1,Streaming TV,No
8203-XJZRC,0,Streaming TV,No internet service
0320-DWVTU,0,Streaming TV,No
2372-HWUHI,1,Streaming TV,No
7266-GSSJX,0,Streaming TV,No internet service
0810-DHDBD,0,Streaming TV,Yes
3913-RDSJZ,0,Streaming TV,No internet service
8847-GEOOQ,0,Streaming TV,Yes
5206-HPJKM,0,Streaming TV,No
9581-GVBXT,0,Streaming TV,No
0308-GIQJT,0,Streaming TV,Yes
7064-JHXCE,0,Streaming TV,No internet service
4501-VCPFK,0,Streaming TV,No
7781-EWARA,0,Streaming TV,Yes
3115-JPJDD,0,Streaming TV,No
0757-WCUUZ,0,Streaming TV,No
7762-ONLJY,0,Streaming TV,No internet service
8128-YVJRG,1,Streaming TV,No
6993-YCOBK,0,Streaming TV,Yes
2585-KTFRE,0,Streaming TV,No
0402-CQAJN,1,Streaming TV,Yes
0620-XEFWH,0,Streaming TV,No internet service
2363-BJLSL,0,Streaming TV,Yes
2430-USGXP,1,Streaming TV,Yes
6447-GORXK,0,Streaming TV,No
7325-ENZFI,0,Streaming TV,No
0895-DQHEW,1,Streaming TV,Yes
8224-KDLKN,0,Streaming TV,No internet service
7065-YUNRY,1,Streaming TV,No
2869-ADAWR,1,Streaming TV,Yes
7716-YTYHG,1,Streaming TV,No
0813-TAXXS,0,Streaming TV,Yes
8559-CIZFV,1,Streaming TV,Yes
2014-MKGMH,0,Streaming TV,Yes
4692-NNQRU,0,Streaming TV,No
5913-INRQV,0,Streaming TV,Yes
2335-GSODA,0,Streaming TV,No
2957-JIRMN,0,Streaming TV,Yes
9909-IDLEK,0,Streaming TV,Yes
0297-RBCSG,0,Streaming TV,No
6103-BOCOU,0,Streaming TV,No
0040-HALCW,0,Streaming TV,No internet service
8042-RNLKO,0,Streaming TV,No internet service
1561-BWHIN,0,Streaming TV,No internet service
1760-CAZHT,0,Streaming TV,No internet service
2344-JMOGN,1,Streaming TV,Yes
3547-LQRIK,0,Streaming TV,No internet service
4325-NFSKC,1,Streaming TV,Yes
8605-ITULD,0,Streaming TV,No internet service
7359-WWYJV,0,Streaming TV,Yes
8499-BRXTD,0,Streaming TV,No internet service
3752-CQSJI,0,Streaming TV,No internet service
9470-YFUYI,0,Streaming TV,Yes
3963-RYFNS,0,Streaming TV,Yes
3910-MRQOY,0,Streaming TV,No internet service
4697-LUPSU,0,Streaming TV,No internet service
6905-NIQIN,1,Streaming TV,No
1485-YDHMM,0,Streaming TV,No
3551-HUAZH,1,Streaming TV,No
5955-EPOAZ,0,Streaming TV,No internet service
7247-XOZPB,0,Streaming TV,Yes
3318-NMQXL,0,Streaming TV,Yes
3410-YOQBQ,0,Streaming TV,Yes
4950-HKQTE,0,Streaming TV,No internet service
6996-KNSML,1,Streaming TV,No
1872-EBWSC,0,Streaming TV,No internet service
6050-IJRHS,0,Streaming TV,Yes
5985-BEHZK,0,Streaming TV,Yes
6953-PBDIN,0,Streaming TV,Yes
2026-TGDHM,1,Streaming TV,No
6888-SBYAI,0,Streaming TV,No
7044-YAACC,0,Streaming TV,No
