CustomerID,Churn Value,Demographic Category,Demographic Value
0281-CNTZX,0,Contract,Two year
6322-PJJDJ,0,Contract,Two year
2616-FLVQC,0,Contract,Two year
3853-LYGAM,0,Contract,Month-to-month
2320-TZRRH,0,Contract,One year
6243-OZGFH,0,Contract,Month-to-month
2522-AHJXR,0,Contract,Month-to-month
7180-PISOG,1,Contract,Month-to-month
5899-MQZZL,1,Contract,Month-to-month
8777-PVYGU,0,Contract,One year
1140-UKVZG,0,Contract,Month-to-month
9128-CPXKI,0,Contract,Two year
2817-NTQDO,1,Contract,Month-to-month
6907-CQGPN,0,Contract,Month-to-month
8931-GJJIQ,1,Contract,Month-to-month
8552-OBVRU,0,Contract,Month-to-month
6898-MDLZW,0,Contract,Month-to-month
7054-ENNGU,0,Contract,Month-to-month
9419-IPPBE,0,Contract,One year
8219-VYBVI,0,Contract,Two year
2171-UDMFD,0,Contract,Month-to-month
3424-NMNBO,1,Contract,One year
5236-XMZJY,0,Contract,Month-to-month
6288-CHQJB,0,Contract,Two year
1139-WUOAH,0,Contract,Two year
0455-ENTCR,0,Contract,Two year
3279-DYZQM,0,Contract,Two year
9953-ZMKSM,0,Contract,Two year
3932-IJWDZ,0,Contract,Month-to-month
3524-WQDSG,0,Contract,Month-to-month
7742-MYPGI,0,Contract,Month-to-month
6008-NAIXK,0,Contract,One year
2107-FBPTK,0,Contract,Month-to-month
3744-ZRRDZ,1,Contract,Month-to-month
8610-WFCJF,1,Contract,Month-to-month
0336-PIKEI,0,Contract,Two year
7018-WBJNK,0,Contract,Month-to-month
7279-BUYWN,1,Contract,Month-to-month
1814-WFGVS,0,Contract,Two year
4086-YQSNZ,1,Contract,Month-to-month
2018-PZKMU,0,Contract,Month-to-month
1064-FBXNK,0,Contract,One year
9776-CLUJA,1,Contract,Month-to-month
7996-BPXHY,0,Contract,Two year
9495-REDIY,0,Contract,One year
5570-PTWEH,1,Contract,Month-to-month
1629-DQQVB,0,Contract,Month-to-month
8565-WUXZU,0,Contract,Two year
2990-IAJSV,0,Contract,Two year
0219-YTZUE,1,Contract,Month-to-month
5143-EGQFK,1,Contract,Month-to-month
6390-DSAZX,1,Contract,Month-to-month
0585-EGDDA,0,Contract,Month-to-month
5569-KGJHX,1,Contract,Month-to-month
1591-MQJTP,0,Contract,One year
0420-HLGXF,0,Contract,Month-to-month
9822-WMWVG,0,Contract,Month-to-month
4989-LIXVT,0,Contract,Month-to-month
5565-FILXA,1,Contract,Month-to-month
2462-XIIJB,1,Contract,Month-to-month
7269-JISCY,0,Contract,One year
2675-DHUTR,0,Contract,Month-to-month
7932-WPTDS,1,Contract,Month-to-month
8752-GHJFU,0,Contract,One year
0815-MFZGM,0,Contract,Two year
9405-GPBBG,0,Contract,Two year
2495-TTHBQ,0,Contract,One year
1320-HTRDR,1,Contract,Month-to-month
0515-YPMCW,1,Contract,Month-to-month
2790-XUYMV,0,Contract,One year
9365-CSLBQ,0,Contract,Two year
6461-PPAXN,0,Contract,One year
4685-ERGHK,0,Contract,One year
2886-KEFUM,1,Contract,One year
6855-VLGOS,0,Contract,Two year
0384-LPITE,0,Contract,One year
6112-KTHFQ,0,Contract,Month-to-month
7369-TRPFD,0,Contract,One year
8357-EQXFO,1,Contract,Month-to-month
5820-PTRYM,0,Contract,One year
9524-EGPJC,1,Contract,Month-to-month
7878-JGDKK,0,Contract,Month-to-month
5539-HIVAK,0,Contract,Month-to-month
1625-JAIIY,1,Contract,One year
9739-JLPQJ,0,Contract,Two year
2357-COQEK,1,Contract,Month-to-month
8169-SAEJD,0,Contract,Two year
6339-YPSAH,0,Contract,Month-to-month
3806-YAZOV,0,Contract,Month-to-month
5176-OLSKT,0,Contract,Two year
5294-IMHHT,0,Contract,One year
4753-PADAS,0,Contract,One year
7353-YOWFP,0,Contract,One year
5914-GXMDA,0,Contract,One year
5696-EXCYS,0,Contract,Two year
9888-ZCUMM,0,Contract,Two year
1410-RSCMR,0,Contract,Month-to-month
2520-SGTTA,0,Contract,Two year
2433-KMEAS,1,Contract,Month-to-month
2432-TFSMK,0,Contract,One year
3733-ZEECP,0,Contract,Month-to-month
9495-SKLKD,0,Contract,Month-to-month
1304-BCCFO,0,Contract,Month-to-month
4860-IJUDE,0,Contract,Month-to-month
3750-CKVKH,1,Contract,Month-to-month
4086-ATNFV,0,Contract,One year
3164-AALRN,1,Contract,One year
3717-LNXKW,0,Contract,Month-to-month
0259-GBZSH,1,Contract,Month-to-month
3317-HRTNN,1,Contract,Month-to-month
4881-GQJTW,0,Contract,Month-to-month
9839-ETQOE,0,Contract,Month-to-month
6121-VZNQB,1,Contract,Month-to-month
6907-NZZIJ,1,Contract,Month-to-month
7246-ZGQDF,0,Contract,Month-to-month
1208-NBVFH,0,Contract,Month-to-month
7024-OHCCK,1,Contract,Month-to-month
4231-LZUYM,0,Contract,Two year
0057-QBUQH,0,Contract,Two year
7445-WMRBW,0,Contract,One year
5012-YSPJJ,0,Contract,Month-to-month
6418-HNFED,0,Contract,Two year
5046-NUHWD,0,Contract,Month-to-month
4581-SSPWD,1,Contract,Month-to-month
8859-YSTWS,0,Contract,One year
1357-BIJKI,0,Contract,One year
3154-CFSZG,0,Contract,Month-to-month
9909-DFRJA,0,Contract,One year
7055-HNEOJ,0,Contract,Month-to-month
1769-GRUIK,0,Contract,Month-to-month
2387-KDZQY,0,Contract,One year
2308-STERM,0,Contract,Month-to-month
8999-EXMNO,0,Contract,Two year
4929-ROART,0,Contract,Month-to-month
2133-TSRRM,0,Contract,Month-to-month
6217-TOWGS,0,Contract,Month-to-month
6257-RJOHI,0,Contract,Month-to-month
5039-LZRQT,0,Contract,One year
3797-VTIDR,1,Contract,Month-to-month
5140-FOMCQ,0,Contract,One year
1089-XZWHH,0,Contract,Two year
6844-DZKRF,0,Contract,Month-to-month
1335-MXCSE,0,Contract,Two year
8861-HGGKB,1,Contract,Month-to-month
7808-DVWEP,0,Contract,Month-to-month
4335-BSMJS,0,Contract,Two year
0841-NULXI,1,Contract,Month-to-month
1474-JUWSM,0,Contract,One year
6603-QWSPR,0,Contract,Two year
6416-YJTTB,0,Contract,Month-to-month
3521-MNKLV,0,Contract,Month-to-month
3865-QBWSJ,0,Contract,Month-to-month
3812-LRZIR,0,Contract,Two year
8347-GDTMP,0,Contract,Two year
0064-YIJGF,0,Contract,Month-to-month
7789-CRUVC,0,Contract,Month-to-month
1960-UOTYM,0,Contract,Two year
3301-VKTGC,0,Contract,One year
4795-KTRTH,1,Contract,Month-to-month
4415-IJZTP,1,Contract,Month-to-month
4628-WQCQQ,1,Contract,One year
5945-AZYHT,0,Contract,One year
6047-YHPVI,1,Contract,Month-to-month
4445-ZJNMU,0,Contract,Month-to-month
5318-IXUZF,1,Contract,Month-to-month
2474-BRUCM,1,Contract,Month-to-month
4785-FCIFB,0,Contract,Two year
8063-GBATB,1,Contract,Month-to-month
8963-MQVYN,0,Contract,Month-to-month
7691-XVTZH,0,Contract,Two year
0151-ONTOV,1,Contract,Month-to-month
6179-GJPSO,1,Contract,Month-to-month
9847-HNVGP,0,Contract,One year
4660-IRIBM,0,Contract,Month-to-month
2081-VEYEH,0,Contract,Month-to-month
6629-LADHQ,0,Contract,Month-to-month
3967-KXAPS,0,Contract,Two year
8058-DMYRU,0,Contract,Month-to-month
8185-UPYBR,1,Contract,Month-to-month
3780-DDGSE,0,Contract,Month-to-month
5419-KLXBN,1,Contract,Month-to-month
5301-GAUUY,1,Contract,Month-to-month
7644-OMVMY,0,Contract,Two year
3088-LHEFH,0,Contract,Month-to-month
2636-OHFMN,1,Contract,Month-to-month
2683-JXWQQ,0,Contract,Month-to-month
6583-KQJLK,0,Contract,Month-to-month
3462-BJQQA,0,Contract,Month-to-month
3663-MITLP,1,Contract,Month-to-month
4526-RMTLL,0,Contract,Two year
0887-WBJVH,0,Contract,One year
3429-IFLEM,0,Contract,Two year
9692-TUSXH,1,Contract,Month-to-month
2737-YNGYW,1,Contract,Month-to-month
0237-YFUTL,0,Contract,Month-to-month
9777-IQHWP,0,Contract,Two year
6096-EGVTU,0,Contract,One year
8402-OOOHJ,0,Contract,Two year
6366-ZGQGL,1,Contract,Month-to-month
6969-MVBAI,0,Contract,Month-to-month
0913-XWSCN,0,Contract,Month-to-month
1696-HXOWK,0,Contract,One year
0628-CNQRM,1,Contract,One year
0380-NEAVX,0,Contract,One year
7100-FQPRV,0,Contract,One year
4118-CEVPF,0,Contract,One year
2865-TCHJW,1,Contract,Month-to-month
6559-PDZLR,0,Contract,Month-to-month
2908-WGAXL,0,Contract,Two year
5902-WBLSE,0,Contract,Two year
1346-PJWTK,0,Contract,Month-to-month
4859-ZSRDZ,0,Contract,Two year
4815-YOSUK,0,Contract,One year
9512-PHSMG,0,Contract,Month-to-month
0015-UOCOJ,0,Contract,Month-to-month
1301-LOPVR,0,Contract,One year
8663-UPDGF,0,Contract,Month-to-month
2111-DWYHN,0,Contract,Month-to-month
4389-UEFCZ,0,Contract,Two year
6240-EURKS,1,Contract,Month-to-month
7240-FQLHE,1,Contract,Month-to-month
3278-FSIXX,0,Contract,Month-to-month
2626-URJFX,1,Contract,Month-to-month
3400-ESFUW,1,Contract,Two year
6447-EGDIV,0,Contract,One year
1221-GHZEP,0,Contract,Two year
1708-PBBOA,0,Contract,One year
5628-RKIFK,0,Contract,Month-to-month
9339-FIIJL,0,Contract,Two year
0831-JNISG,0,Contract,Two year
1270-XKUCC,0,Contract,Two year
3677-TNKIO,1,Contract,Month-to-month
2851-MMUTZ,0,Contract,Month-to-month
6928-ONTRW,0,Contract,Two year
8631-WUXGY,0,Contract,Month-to-month
8963-JLGJT,0,Contract,Month-to-month
9418-RUKPH,0,Contract,Two year
2920-RNCEZ,0,Contract,Month-to-month
3030-YZADT,1,Contract,Month-to-month
8722-PRFDV,0,Contract,Two year
9097-ZUBYC,0,Contract,Month-to-month
3458-IDMFK,0,Contract,Two year
4903-UYAVB,1,Contract,Month-to-month
0148-DCDOS,1,Contract,Month-to-month
6147-CBCRA,0,Contract,Month-to-month
3308-JSGML,0,Contract,Two year
7113-HIPFI,0,Contract,Two year
9117-SHLZX,1,Contract,Month-to-month
9313-QOLTZ,0,Contract,Month-to-month
9734-UYXQI,1,Contract,Month-to-month
4373-MAVJG,1,Contract,Month-to-month
1704-NRWYE,1,Contract,Month-to-month
0265-EDXBD,1,Contract,Month-to-month
7854-EKTJL,1,Contract,Month-to-month
0098-BOWSO,0,Contract,Month-to-month
9364-YKUVW,0,Contract,Month-to-month
9473-CBZOP,0,Contract,One year
5022-KVDQT,0,Contract,Month-to-month
9681-KYGYB,0,Contract,Month-to-month
6956-SMUCM,1,Contract,Month-to-month
6116-RFVHN,0,Contract,Month-to-month
8008-ESFLK,0,Contract,One year
7064-FRRSW,0,Contract,One year
8039-EQPIM,0,Contract,Two year
0945-TSONX,0,Contract,Two year
6338-AVWCY,1,Contract,Month-to-month
3460-TJBWI,0,Contract,Two year
6231-WFGFH,0,Contract,Month-to-month
0455-XFASS,0,Contract,Month-to-month
8314-HTWVE,0,Contract,Two year
2120-SMPEX,0,Contract,Month-to-month
3850-OKINF,0,Contract,One year
2034-GDRCN,1,Contract,Month-to-month
8587-XYZSF,0,Contract,Two year
3761-FLYZI,0,Contract,Month-to-month
9424-CMPOG,0,Contract,Two year
7103-IPXPJ,0,Contract,One year
1285-OKIPP,1,Contract,Month-to-month
1871-MOWRM,1,Contract,Month-to-month
3858-XHYJO,0,Contract,One year
3339-EAQNV,0,Contract,One year
5027-YOCXN,0,Contract,One year
6789-HJBWG,0,Contract,Month-to-month
2535-PBCGC,0,Contract,Two year
3166-PNEOF,0,Contract,Two year
7542-CYDDM,0,Contract,Month-to-month
8785-EPNCG,1,Contract,Month-to-month
0495-RVCBF,1,Contract,Month-to-month
5256-SKJGO,0,Contract,Two year
7617-EYGLW,0,Contract,Month-to-month
7975-JMZNT,0,Contract,Two year
7301-ABVAD,0,Contract,Two year
9444-JTXHZ,1,Contract,Month-to-month
9039-ZVJDC,0,Contract,Month-to-month
2817-LVCPP,0,Contract,Two year
7874-ECPQJ,0,Contract,Month-to-month
2303-PJYHN,0,Contract,Month-to-month
5294-CDGWY,1,Contract,One year
5285-MVEHD,0,Contract,One year
0611-DFXKO,1,Contract,Month-to-month
6873-UDNLD,0,Contract,Month-to-month
7272-QDCKA,0,Contract,One year
3810-DVDQQ,0,Contract,Two year
8080-DDEMJ,1,Contract,Month-to-month
9611-CTWIH,1,Contract,Month-to-month
4163-HFTUK,0,Contract,One year
5862-BRIXZ,0,Contract,Two year
8267-ZNYVZ,1,Contract,One year
9514-JDSKI,1,Contract,Month-to-month
4958-XCBDQ,1,Contract,Month-to-month
7978-DKUQH,0,Contract,Month-to-month
0601-WZHJF,1,Contract,Month-to-month
7503-QQRVF,1,Contract,Month-to-month
4770-QAZXN,0,Contract,Month-to-month
3647-GMGDH,1,Contract,Month-to-month
6615-NGGZJ,1,Contract,Month-to-month
5707-ORNDZ,1,Contract,Month-to-month
2195-VVRJF,0,Contract,Month-to-month
4529-CKBCL,1,Contract,Month-to-month
9578-FOMUK,0,Contract,Month-to-month
7771-ZONAT,0,Contract,Two year
5868-YTYKS,0,Contract,Month-to-month
7869-ZYDST,0,Contract,Month-to-month
4311-QTTAI,0,Contract,One year
7285-KLOTR,0,Contract,One year
5197-LQXXH,0,Contract,Two year
5394-MEITZ,0,Contract,Two year
3359-DSRKA,0,Contract,Two year
6925-BAYGL,0,Contract,Two year
6519-ZHPXP,0,Contract,Two year
9000-PLFUZ,0,Contract,Two year
9256-JTBNZ,0,Contract,Month-to-month
2683-BPJSO,1,Contract,Month-to-month
5649-ANRML,1,Contract,Month-to-month
8845-LWKGE,0,Contract,One year
1163-ONYEY,0,Contract,Month-to-month
1927-QEWMY,0,Contract,Two year
2351-BKRZW,0,Contract,Two year
9889-TMAHG,1,Contract,Month-to-month
6502-KUGLL,0,Contract,Month-to-month
1154-HYWWO,0,Contract,One year
9163-GHAYE,0,Contract,Month-to-month
2962-XPMCQ,1,Contract,Month-to-month
7537-RBWEA,0,Contract,Month-to-month
0495-ZBNGW,1,Contract,Month-to-month
1150-FTQGN,0,Contract,One year
4254-QPEDE,0,Contract,Two year
3413-BMNZE,0,Contract,Month-to-month
0701-TJSEF,0,Contract,Month-to-month
9453-PATOS,0,Contract,Two year
1814-DKOLC,0,Contract,Month-to-month
6171-ZTVYB,0,Contract,Month-to-month
0667-NSRGI,0,Contract,One year
7781-HVGMK,0,Contract,Two year
6682-VCIXC,0,Contract,One year
7293-LSCDV,0,Contract,Two year
4817-QRJSX,1,Contract,Month-to-month
1423-BMPBQ,0,Contract,Month-to-month
1964-SVLEA,0,Contract,One year
2955-BJZHG,1,Contract,Month-to-month
1501-SGHBW,1,Contract,Month-to-month
4929-XIHVW,0,Contract,Month-to-month
2250-IVBWA,0,Contract,Month-to-month
9146-JRIOX,0,Contract,Month-to-month
1481-ZUWZA,1,Contract,Month-to-month
3500-RMZLT,1,Contract,Month-to-month
2325-WINES,0,Contract,One year
0224-NIJLP,0,Contract,Two year
6284-KMNUF,0,Contract,One year
1841-YSJGV,0,Contract,Two year
6773-LQTVT,0,Contract,Month-to-month
2657-ALMWY,1,Contract,Month-to-month
3261-CQXOL,0,Contract,Two year
3694-GLTJM,0,Contract,Month-to-month
6322-HRPFA,0,Contract,Month-to-month
2200-DSAAL,0,Contract,Two year
5777-ZPQNC,0,Contract,One year
9526-BIHHD,1,Contract,Month-to-month
9309-BZGNT,0,Contract,One year
6726-WEXXK,0,Contract,One year
2925-MXLSX,0,Contract,One year
6933-FHBZC,0,Contract,One year
5181-OABFK,0,Contract,Two year
9773-PEQBZ,0,Contract,Month-to-month
3655-SNQYZ,0,Contract,Two year
1543-LLLFT,0,Contract,One year
0060-FUALY,0,Contract,Month-to-month
9774-NRNAU,0,Contract,Month-to-month
0114-RSRRW,0,Contract,Month-to-month
9777-WJJPR,0,Contract,Month-to-month
5146-YYFRZ,0,Contract,Two year
6376-GAHQE,1,Contract,Month-to-month
5628-FCGYG,0,Contract,Month-to-month
3262-EIDHV,0,Contract,Two year
0696-UKTOX,0,Contract,Month-to-month
7395-IGJOS,1,Contract,Month-to-month
5095-ETBRJ,0,Contract,Two year
7696-AMHOD,0,Contract,One year
7665-NKLAV,0,Contract,Two year
8562-GHPPI,0,Contract,Month-to-month
6933-VLYFX,0,Contract,One year
3363-DTIVD,0,Contract,Two year
9555-SAHUZ,0,Contract,Month-to-month
1716-LSAMB,0,Contract,Two year
3496-LFSZU,0,Contract,Month-to-month
0812-WUPTB,1,Contract,Month-to-month
3745-HRPHI,0,Contract,Two year
1444-VVSGW,1,Contract,One year
7668-XCFYV,0,Contract,Month-to-month
4745-LSPLO,1,Contract,Month-to-month
3071-MVJCD,0,Contract,Two year
5578-NKCXI,0,Contract,One year
6901-GOGZG,0,Contract,Two year
2877-VDUER,0,Contract,One year
4468-KAZHE,0,Contract,Month-to-month
9804-ICWBG,1,Contract,Month-to-month
9359-JANWS,0,Contract,Two year
5600-KTXFM,0,Contract,Month-to-month
9199-PWQVC,0,Contract,One year
5701-ZIKJE,0,Contract,Month-to-month
8490-BXHEO,0,Contract,Month-to-month
3212-KXOCR,0,Contract,Two year
7627-JKIAZ,1,Contract,Month-to-month
4822-NGOCH,1,Contract,Month-to-month
0516-UXRMT,0,Contract,One year
6663-JOCQO,0,Contract,One year
3756-VNWDH,0,Contract,One year
8819-IMISP,0,Contract,Month-to-month
7208-PSIHR,0,Contract,Two year
7649-SIJJF,0,Contract,Two year
9743-DQKQW,0,Contract,Month-to-month
5842-POCOP,1,Contract,Month-to-month
8780-IXSTS,1,Contract,Month-to-month
5917-HBSDW,0,Contract,Month-to-month
0376-OIWME,0,Contract,Month-to-month
8065-QBYTO,0,Contract,One year
9734-YWGEX,1,Contract,Month-to-month
4690-LLKUA,1,Contract,Month-to-month
8775-LHDJH,1,Contract,Month-to-month
9158-VCTQB,1,Contract,Month-to-month
7047-FWEYA,0,Contract,One year
9318-NKNFC,1,Contract,Month-to-month
2379-GYFLQ,0,Contract,One year
4353-HYOJD,0,Contract,Month-to-month
3966-HRMZA,0,Contract,Month-to-month
6005-OBZPH,1,Contract,Month-to-month
3027-YNWZU,0,Contract,Two year
6646-VRFOL,1,Contract,Month-to-month
3977-QCRSL,0,Contract,Month-to-month
1051-GEJLJ,0,Contract,Month-to-month
0423-UDIJQ,0,Contract,Month-to-month
4902-OHLSK,1,Contract,Month-to-month
1698-XFZCI,0,Contract,One year
3173-WSSUE,0,Contract,Two year
2193-SFWQW,0,Contract,Two year
4713-LZDRV,1,Contract,Month-to-month
9281-OFDMF,0,Contract,Month-to-month
7501-IWUNG,0,Contract,Two year
7956-XQWGU,0,Contract,Month-to-month
5649-VUKMC,1,Contract,One year
0928-JMXNP,0,Contract,Month-to-month
3428-MMGUB,0,Contract,Two year
5370-IIVVL,0,Contract,One year
9055-MOJJJ,0,Contract,One year
9904-EHEVJ,0,Contract,Month-to-month
8372-JUXUI,1,Contract,Month-to-month
9048-JVYVF,1,Contract,Month-to-month
4676-MQUEA,0,Contract,One year
3323-CPBWR,0,Contract,Month-to-month
3373-YZZYM,0,Contract,Month-to-month
8660-BUETV,0,Contract,Month-to-month
7268-WNTCP,0,Contract,Two year
3274-NSDWE,0,Contract,Two year
2977-CEBSX,0,Contract,Two year
0679-TDGAK,0,Contract,One year
7548-SEPYI,1,Contract,Month-to-month
2926-JEJJC,0,Contract,One year
6578-KRMAW,0,Contract,Month-to-month
9851-QXEEQ,1,Contract,Month-to-month
5666-MBJPT,0,Contract,Two year
3301-LSLWQ,0,Contract,Month-to-month
1386-ZIKUV,0,Contract,Month-to-month
1676-MQAOA,0,Contract,Two year
0997-YTLNY,0,Contract,Month-to-month
5846-ABOBJ,0,Contract,Two year
6161-ERDGD,0,Contract,One year
2209-XADXF,0,Contract,Month-to-month
3457-PQBYH,0,Contract,Two year
6371-NZYEG,0,Contract,Two year
4452-ROHMO,0,Contract,Two year
2952-QAYZF,1,Contract,Month-to-month
1169-SAOCL,0,Contract,One year
4791-QRGMF,1,Contract,One year
4124-MMETB,1,Contract,Month-to-month
5133-VRSAB,0,Contract,Month-to-month
7073-QETQY,0,Contract,One year
5141-ZUVBH,0,Contract,Month-to-month
8313-AFGBW,0,Contract,Two year
9070-BCKQP,0,Contract,Two year
0295-QVKPB,0,Contract,Month-to-month
5310-NOOVA,0,Contract,Two year
8100-PNJMH,0,Contract,Two year
0298-XACET,0,Contract,Two year
9225-BZLNZ,0,Contract,Two year
7839-QRKXN,1,Contract,Month-to-month
0188-GWFLE,0,Contract,Month-to-month
1091-SOZGA,0,Contract,One year
4304-XUMGI,0,Contract,Two year
8805-JNRAZ,0,Contract,Month-to-month
8388-DMKAE,0,Contract,Two year
1215-EXRMO,0,Contract,Two year
6340-DACFT,0,Contract,Two year
1038-RQOST,0,Contract,Month-to-month
1470-PSXNM,0,Contract,One year
9103-TCIHJ,1,Contract,Month-to-month
7426-GSWPO,0,Contract,Month-to-month
2507-QZPQS,0,Contract,Month-to-month
1449-XQEMT,1,Contract,Month-to-month
7130-YXBRO,0,Contract,Month-to-month
0644-OQMDK,0,Contract,Month-to-month
1597-FZREH,1,Contract,Month-to-month
8178-EYZUO,1,Contract,Month-to-month
6892-EZDTG,1,Contract,Month-to-month
1641-BYBTK,0,Contract,Month-to-month
0004-TLHLJ,1,Contract,Month-to-month
4301-VVZKA,0,Contract,Month-to-month
6166-YIPFO,0,Contract,Two year
6394-MFYNG,1,Contract,Month-to-month
5848-FHRFC,0,Contract,Two year
4322-RCYMT,1,Contract,One year
8111-RKSPX,1,Contract,Month-to-month
2754-VDLTR,1,Contract,Month-to-month
9675-ICXCT,0,Contract,Two year
7954-MLBUN,0,Contract,Two year
2675-IJRGJ,0,Contract,Two year
4840-ORQXB,0,Contract,Month-to-month
7089-XXAYG,0,Contract,One year
3509-GWQGF,0,Contract,Month-to-month
7779-LGOVN,1,Contract,Month-to-month
3771-PZOBW,0,Contract,Month-to-month
9840-EFJQB,0,Contract,Month-to-month
1104-FEJAM,0,Contract,Month-to-month
8344-WFMFH,0,Contract,Month-to-month
5884-FBCTL,0,Contract,Two year
6419-ZTTLE,0,Contract,One year
3115-CZMZD,0,Contract,Two year
4238-JSSWH,0,Contract,Month-to-month
6979-ZNSFF,1,Contract,Month-to-month
6620-HVDUJ,0,Contract,Month-to-month
4623-ZKHLY,0,Contract,Month-to-month
2988-QRAJY,0,Contract,Two year
1354-YZFNB,0,Contract,Two year
3594-KADLU,0,Contract,Month-to-month
1991-VOPLL,0,Contract,Month-to-month
0311-UNPFF,1,Contract,Month-to-month
8364-TRMMK,1,Contract,Month-to-month
5650-VDUDS,1,Contract,Month-to-month
5989-OMNJE,0,Contract,One year
7382-DFJTU,0,Contract,Month-to-month
7872-BAAZR,0,Contract,One year
2082-OJVTK,1,Contract,Month-to-month
3256-EZDBI,0,Contract,Month-to-month
3451-VAWLI,0,Contract,Two year
5939-XAIXZ,0,Contract,Month-to-month
3058-HJCUY,1,Contract,One year
5447-WZAFP,0,Contract,One year
2798-NYLMZ,0,Contract,Two year
6296-DDOOR,0,Contract,One year
8740-XLHDR,1,Contract,Month-to-month
1663-MHLHE,0,Contract,Month-to-month
4283-FUTGF,1,Contract,Month-to-month
5481-NTDOH,0,Contract,One year
9279-CJEOJ,0,Contract,Month-to-month
4521-YEEHE,0,Contract,Month-to-month
3003-CMDUU,0,Contract,Month-to-month
6885-PKOAM,0,Contract,Two year
5294-DMSFH,0,Contract,Month-to-month
7143-BQIBA,0,Contract,Month-to-month
8148-BPLZQ,0,Contract,Month-to-month
8734-DKSTZ,0,Contract,Month-to-month
1776-SPBWV,0,Contract,One year
1450-SKCVI,1,Contract,Month-to-month
5505-OVWQW,0,Contract,One year
0619-OLYUR,0,Contract,Two year
9170-CCKOU,1,Contract,Month-to-month
3133-PZNSR,0,Contract,Two year
1272-ILHFG,0,Contract,One year
8124-NZVGJ,0,Contract,One year
6261-RCVNS,1,Contract,One year
4213-HKBJO,0,Contract,Two year
4940-KHCWD,0,Contract,Two year
0567-GGCAC,0,Contract,Month-to-month
8015-IHCGW,0,Contract,Two year
9371-BITHB,0,Contract,Two year
1389-WNUIB,0,Contract,One year
9625-QNLUX,0,Contract,Two year
9795-NREXC,0,Contract,Two year
1131-SUEKT,0,Contract,One year
3399-BMLVW,0,Contract,Two year
9761-XUJWD,0,Contract,Month-to-month
8402-EIVQS,0,Contract,One year
6145-NNPNO,0,Contract,Month-to-month
5461-QKNTN,0,Contract,Month-to-month
7351-MHQVU,0,Contract,Month-to-month
4381-MHQDC,0,Contract,Two year
8433-WPJTV,0,Contract,One year
2731-GJRDG,0,Contract,One year
7399-QHBJS,0,Contract,Two year
2384-OVPSA,0,Contract,Two year
8039-ACLPL,0,Contract,Two year
3889-VWBID,0,Contract,Two year
5647-URDKA,0,Contract,Two year
1090-PYKCI,0,Contract,One year
0854-UYHZD,0,Contract,Two year
5982-FPVQN,0,Contract,Month-to-month
1574-DYCWE,0,Contract,Two year
6103-QCKFX,0,Contract,Month-to-month
7798-JVXYM,0,Contract,Month-to-month
2017-CCBLH,0,Contract,Two year
7824-PANSQ,0,Contract,Month-to-month
0330-BGYZE,0,Contract,One year
7271-AJDTL,0,Contract,Month-to-month
1980-KXVPM,1,Contract,Month-to-month
1429-UYJSV,0,Contract,One year
8257-RZAHR,1,Contract,Month-to-month
2946-KIQSP,0,Contract,Month-to-month
4191-XOVOM,0,Contract,Month-to-month
4685-TFLLS,0,Contract,One year
6469-MRVET,0,Contract,One year
7483-IQWIB,0,Contract,Month-to-month
0769-MURVM,0,Contract,Two year
